CSA,CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,NPOPCHG2015,NPOPCHG2016,NPOPCHG2017,NPOPCHG2018,NPOPCHG2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019
206,33420,,48363,"Palo Pinto County, TX",County or equivalent,28111,28132,28095,28062,27867,27886,28041,27966,28125,28544,28874,29189,-37,-33,-195,19,155,-75,159,419,330,315,78,337,390,385,370,352,348,339,360,352,94,304,283,325,294,339,359,333,323,343,-16,33,107,60,76,13,-11,6,37,9,2,2,9,13,21,16,11,10,0,2,-21,-68,-318,-50,62,-100,160,405,292,304,-19,-66,-309,-37,83,-84,171,415,292,306,-2,0,7,-4,-4,-4,-1,-2,1,0
206,43300,,,"Sherman-Denison, TX",Metropolitan Statistical Area,120877,120877,121034,121430,121854,122362,123599,125628,128291,131152,133787,136212,157,396,424,508,1237,2029,2663,2861,2635,2425,331,1550,1438,1531,1545,1563,1562,1568,1616,1630,295,1357,1350,1397,1346,1403,1401,1393,1538,1494,36,193,88,134,199,160,161,175,78,136,29,152,150,120,179,190,171,145,87,90,104,56,215,274,858,1669,2327,2533,2467,2193,133,208,365,394,1037,1859,2498,2678,2554,2283,-12,-5,-29,-20,1,10,4,8,3,6
206,43300,,48181,"Grayson County, TX",County or equivalent,120877,120877,121034,121430,121854,122362,123599,125628,128291,131152,133787,136212,157,396,424,508,1237,2029,2663,2861,2635,2425,331,1550,1438,1531,1545,1563,1562,1568,1616,1630,295,1357,1350,1397,1346,1403,1401,1393,1538,1494,36,193,88,134,199,160,161,175,78,136,29,152,150,120,179,190,171,145,87,90,104,56,215,274,858,1669,2327,2533,2467,2193,133,208,365,394,1037,1859,2498,2678,2554,2283,-12,-5,-29,-20,1,10,4,8,3,6
209,,,,"Davenport-Moline, IA-IL",Combined Statistical Area,471551,471601,471642,472629,474048,475134,474993,474007,472394,470849,469355,468265,41,987,1419,1086,-141,-986,-1613,-1545,-1494,-1090,1479,5908,5932,5788,5976,5975,5915,5679,5459,5383,1000,4589,4640,4679,4579,4793,4779,4989,4801,4679,479,1319,1292,1109,1397,1182,1136,690,658,704,98,555,556,923,914,771,692,754,498,421,-525,-881,-398,-953,-2433,-2932,-3437,-2981,-2644,-2208,-427,-326,158,-30,-1519,-2161,-2745,-2227,-2146,-1787,-11,-6,-31,7,-19,-7,-4,-8,-6,-7
209,17540,,,"Clinton, IA",Micropolitan Statistical Area,49116,49117,49096,49102,48701,48281,47895,47558,47248,46874,46437,46429,-21,6,-401,-420,-386,-337,-310,-374,-437,-8,167,597,569,561,536,591,591,537,534,508,164,539,531,545,527,564,576,607,553,518,3,58,38,16,9,27,15,-70,-19,-10,7,15,15,47,32,35,38,32,12,12,-24,-65,-464,-493,-431,-404,-362,-337,-428,-9,-17,-50,-449,-446,-399,-369,-324,-305,-416,3,-7,-2,10,10,4,5,-1,1,-2,-1
209,17540,,19045,"Clinton County, IA",County or equivalent,49116,49117,49096,49102,48701,48281,47895,47558,47248,46874,46437,46429,-21,6,-401,-420,-386,-337,-310,-374,-437,-8,167,597,569,561,536,591,591,537,534,508,164,539,531,545,527,564,576,607,553,518,3,58,38,16,9,27,15,-70,-19,-10,7,15,15,47,32,35,38,32,12,12,-24,-65,-464,-493,-431,-404,-362,-337,-428,-9,-17,-50,-449,-446,-399,-369,-324,-305,-416,3,-7,-2,10,10,4,5,-1,1,-2,-1
209,19340,,,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,379690,379681,379743,380685,382431,383843,384070,383381,382178,381103,380044,379172,62,942,1746,1412,227,-689,-1203,-1075,-1059,-872,1175,4757,4829,4690,4862,4860,4792,4603,4384,4349,776,3669,3702,3739,3644,3830,3790,3951,3861,3789,399,1088,1127,951,1218,1030,1002,652,523,560,79,498,513,761,786,632,556,615,407,362,-410,-640,141,-298,-1753,-2340,-2757,-2335,-1983,-1787,-331,-142,654,463,-967,-1708,-2201,-1720,-1576,-1425,-6,-4,-35,-2,-24,-11,-4,-7,-6,-7
209,19340,,17073,"Henry County, IL",County or equivalent,50486,50483,50452,50283,50249,49917,49824,49638,49498,49219,49069,48913,-31,-169,-34,-332,-93,-186,-140,-279,-150,-156,139,552,537,548,514,578,560,494,499,479,107,526,532,515,509,558,540,540,528,543,32,26,5,33,5,20,20,-46,-29,-64,-3,2,-3,11,10,5,-1,1,0,-1,-59,-197,-29,-384,-104,-208,-158,-233,-120,-88,-62,-195,-32,-373,-94,-203,-159,-232,-120,-89,-1,0,-7,8,-4,-3,-1,-1,-1,-3
209,19340,,17131,"Mercer County, IL",County or equivalent,16434,16434,16409,16316,16163,16075,15901,15746,15602,15608,15551,15437,-25,-93,-153,-88,-174,-155,-144,6,-57,-114,40,148,151,148,160,137,137,163,135,140,59,164,172,189,188,174,195,197,196,194,-19,-16,-21,-41,-28,-37,-58,-34,-61,-54,0,4,3,3,2,2,1,1,0,0,-4,-81,-139,-51,-149,-121,-85,41,6,-60,-4,-77,-136,-48,-147,-119,-84,42,6,-60,-2,0,4,1,1,1,-2,-2,-2,0
209,19340,,17161,"Rock Island County, IL",County or equivalent,147546,147541,147610,147457,147672,147650,147035,146094,144943,143828,142621,141879,69,-153,215,-22,-615,-941,-1151,-1115,-1207,-742,479,1872,1897,1781,1888,1884,1875,1782,1646,1661,298,1548,1570,1574,1510,1601,1574,1644,1616,1543,181,324,327,207,378,283,301,138,30,118,59,336,398,466,474,376,341,409,312,298,-163,-812,-488,-686,-1476,-1610,-1793,-1665,-1551,-1158,-104,-476,-90,-220,-1002,-1234,-1452,-1256,-1239,-860,-8,-1,-22,-9,9,10,0,3,2,0
209,19340,,19163,"Scott County, IA",County or equivalent,165224,165223,165272,166629,168347,170201,171310,171903,172135,172448,172803,172943,49,1357,1718,1854,1109,593,232,313,355,140,517,2185,2244,2213,2300,2261,2220,2164,2104,2069,312,1431,1428,1461,1437,1497,1481,1570,1521,1509,205,754,816,752,863,764,739,594,583,560,23,156,115,281,300,249,215,204,95,65,-184,450,797,823,-24,-401,-721,-478,-318,-481,-161,606,912,1104,276,-152,-506,-274,-223,-416,5,-3,-10,-2,-30,-19,-1,-7,-5,-4
209,34700,,,"Muscatine, IA",Micropolitan Statistical Area,42745,42803,42803,42842,42916,43010,43028,43068,42968,42872,42874,42664,0,39,74,94,18,40,-100,-96,2,-210,137,554,534,537,578,524,532,539,541,526,60,381,407,395,408,399,413,431,387,372,77,173,127,142,170,125,119,108,154,154,12,42,28,115,96,104,98,107,79,47,-91,-176,-75,-162,-249,-188,-318,-309,-233,-412,-79,-134,-47,-47,-153,-84,-220,-202,-154,-365,2,0,-6,-1,1,-1,1,-2,2,1
209,34700,,19139,"Muscatine County, IA",County or equivalent,42745,42803,42803,42842,42916,43010,43028,43068,42968,42872,42874,42664,0,39,74,94,18,40,-100,-96,2,-210,137,554,534,537,578,524,532,539,541,526,60,381,407,395,408,399,413,431,387,372,77,173,127,142,170,125,119,108,154,154,12,42,28,115,96,104,98,107,79,47,-91,-176,-75,-162,-249,-188,-318,-309,-233,-412,-79,-134,-47,-47,-153,-84,-220,-202,-154,-365,2,0,-6,-1,1,-1,1,-2,2,1
212,,,,"Dayton-Springfield-Kettering, OH",Combined Statistical Area,1080044,1080143,1080336,1080405,1080021,1078998,1077585,1075844,1075514,1076920,1078322,1080282,193,69,-384,-1023,-1413,-1741,-330,1406,1402,1960,3259,12696,12936,12852,12832,12945,12896,12899,12792,12588,2490,10938,10984,11402,11215,11880,12019,12435,11983,11611,769,1758,1952,1450,1617,1065,877,464,809,977,353,1237,1736,2155,1758,2102,2019,1596,850,855,-848,-2921,-3984,-4603,-4723,-4860,-3179,-602,-205,180,-495,-1684,-2248,-2448,-2965,-2758,-1160,994,645,1035,-81,-5,-88,-25,-65,-48,-47,-52,-52,-52
212,19430,,,"Dayton-Kettering, OH",Metropolitan Statistical Area,799232,799280,799672,800858,801603,801390,801017,800124,801661,803233,805088,807611,392,1186,745,-213,-373,-893,1537,1572,1855,2523,2436,9422,9698,9600,9674,9667,9707,9677,9511,9391,1783,7945,7983,8245,8239,8577,8714,9075,8826,8506,653,1477,1715,1355,1435,1090,993,602,685,885,313,1100,1618,2007,1660,1922,1848,1447,773,785,-501,-1387,-2496,-3559,-3413,-3870,-1260,-438,442,896,-188,-287,-878,-1552,-1753,-1948,588,1009,1215,1681,-73,-4,-92,-16,-55,-35,-44,-39,-45,-43
212,19430,,39057,"Greene County, OH",County or equivalent,161573,161577,161588,163566,164335,163907,164673,164272,165290,166566,167446,168937,11,1978,769,-428,766,-401,1018,1276,880,1491,425,1722,1752,1794,1835,1802,1850,1798,1725,1716,284,1256,1349,1363,1333,1478,1441,1499,1492,1490,141,466,403,431,502,324,409,299,233,226,77,266,564,632,513,640,529,366,177,209,-212,1242,-163,-1518,-220,-1383,91,620,483,1062,-135,1508,401,-886,293,-743,620,986,660,1271,5,4,-35,27,-29,18,-11,-9,-13,-6
212,19430,,39109,"Miami County, OH",County or equivalent,102506,102503,102487,102734,102934,103213,103856,104075,104553,105200,106042,106987,-16,247,200,279,643,219,478,647,842,945,292,1140,1171,1097,1211,1219,1208,1177,1179,1153,211,1004,1010,1012,1036,1044,1102,1144,1109,1050,81,136,161,85,175,175,106,33,70,103,17,50,65,63,90,90,96,71,41,43,-110,64,-7,147,399,-31,284,550,736,807,-93,114,58,210,489,59,380,621,777,850,-4,-3,-19,-16,-21,-15,-8,-7,-5,-8
212,19430,,39113,"Montgomery County, OH",County or equivalent,535153,535200,535597,534558,534334,534270,532488,531777,531818,531467,531600,531687,397,-1039,-224,-64,-1782,-711,41,-351,133,87,1719,6560,6775,6709,6628,6646,6649,6702,6607,6522,1288,5685,5624,5870,5870,6055,6171,6432,6225,5966,431,875,1151,839,758,591,478,270,382,556,219,784,989,1312,1057,1192,1223,1010,555,533,-179,-2693,-2326,-2188,-3592,-2456,-1635,-1608,-777,-973,40,-1909,-1337,-876,-2535,-1264,-412,-598,-222,-440,-74,-5,-38,-27,-5,-38,-25,-23,-27,-29
212,24820,,,"Greenville, OH",Micropolitan Statistical Area,52959,52968,52963,52653,52515,52306,52184,51981,51624,51549,51299,51113,-5,-310,-138,-209,-122,-203,-357,-75,-250,-186,156,602,624,593,655,614,601,643,642,618,150,554,520,598,566,644,603,627,589,604,6,48,104,-5,89,-30,-2,16,53,14,3,-2,3,10,8,17,13,17,10,10,-10,-356,-247,-217,-215,-188,-365,-106,-314,-209,-7,-358,-244,-207,-207,-171,-352,-89,-304,-199,-4,0,2,3,-4,-2,-3,-2,1,-1
212,24820,,39037,"Darke County, OH",County or equivalent,52959,52968,52963,52653,52515,52306,52184,51981,51624,51549,51299,51113,-5,-310,-138,-209,-122,-203,-357,-75,-250,-186,156,602,624,593,655,614,601,643,642,618,150,554,520,598,566,644,603,627,589,604,6,48,104,-5,89,-30,-2,16,53,14,3,-2,3,10,8,17,13,17,10,10,-10,-356,-247,-217,-215,-188,-365,-106,-314,-209,-7,-358,-244,-207,-207,-171,-352,-89,-304,-199,-4,0,2,3,-4,-2,-3,-2,1,-1
212,43380,,,"Sidney, OH",Micropolitan Statistical Area,49423,49455,49349,49259,49159,49203,48995,49030,48765,48738,48622,48590,-106,-90,-100,44,-208,35,-265,-27,-116,-32,136,628,629,643,564,643,601,618,608,613,113,434,397,439,426,427,461,498,472,442,23,194,232,204,138,216,140,120,136,171,8,43,54,103,62,82,73,58,34,34,-145,-327,-393,-262,-412,-265,-479,-204,-285,-239,-137,-284,-339,-159,-350,-183,-406,-146,-251,-205,8,0,7,-1,4,2,1,-1,-1,2
212,43380,,39149,"Shelby County, OH",County or equivalent,49423,49455,49349,49259,49159,49203,48995,49030,48765,48738,48622,48590,-106,-90,-100,44,-208,35,-265,-27,-116,-32,136,628,629,643,564,643,601,618,608,613,113,434,397,439,426,427,461,498,472,442,23,194,232,204,138,216,140,120,136,171,8,43,54,103,62,82,73,58,34,34,-145,-327,-393,-262,-412,-265,-479,-204,-285,-239,-137,-284,-339,-159,-350,-183,-406,-146,-251,-205,8,0,7,-1,4,2,1,-1,-1,2
212,44220,,,"Springfield, OH",Metropolitan Statistical Area,138333,138339,138274,137811,137171,136638,136311,135746,134723,134549,134528,134083,-65,-463,-640,-533,-327,-565,-1023,-174,-21,-445,436,1623,1592,1600,1554,1629,1584,1547,1610,1554,378,1601,1709,1745,1616,1802,1820,1827,1687,1661,58,22,-117,-145,-62,-173,-236,-280,-77,-107,26,76,40,24,25,73,75,67,30,23,-140,-559,-555,-399,-273,-456,-861,46,32,-355,-114,-483,-515,-375,-248,-383,-786,113,62,-332,-9,-2,-8,-13,-17,-9,-1,-7,-6,-6
212,44220,,39023,"Clark County, OH",County or equivalent,138333,138339,138274,137811,137171,136638,136311,135746,134723,134549,134528,134083,-65,-463,-640,-533,-327,-565,-1023,-174,-21,-445,436,1623,1592,1600,1554,1629,1584,1547,1610,1554,378,1601,1709,1745,1616,1802,1820,1827,1687,1661,58,22,-117,-145,-62,-173,-236,-280,-77,-107,26,76,40,24,25,73,75,67,30,23,-140,-559,-555,-399,-273,-456,-861,46,32,-355,-114,-483,-515,-375,-248,-383,-786,113,62,-332,-9,-2,-8,-13,-17,-9,-1,-7,-6,-6
212,46500,,,"Urbana, OH",Micropolitan Statistical Area,40097,40101,40078,39824,39573,39461,39078,38963,38741,38851,38785,38885,-23,-254,-251,-112,-383,-115,-222,110,-66,100,95,421,393,416,385,392,403,414,421,412,66,404,375,375,368,430,421,408,409,398,29,17,18,41,17,-38,-18,6,12,14,3,20,21,11,3,8,10,7,3,3,-52,-292,-293,-166,-410,-81,-214,100,-80,87,-49,-272,-272,-155,-407,-73,-204,107,-77,90,-3,1,3,2,7,-4,0,-3,-1,-4
212,46500,,39021,"Champaign County, OH",County or equivalent,40097,40101,40078,39824,39573,39461,39078,38963,38741,38851,38785,38885,-23,-254,-251,-112,-383,-115,-222,110,-66,100,95,421,393,416,385,392,403,414,421,412,66,404,375,375,368,430,421,408,409,398,29,17,18,41,17,-38,-18,6,12,14,3,20,21,11,3,8,10,7,3,3,-52,-292,-293,-166,-410,-81,-214,100,-80,87,-49,-272,-272,-155,-407,-73,-204,107,-77,90,-3,1,3,2,7,-4,0,-3,-1,-4
216,,,,"Denver-Aurora, CO",Combined Statistical Area,3090874,3090995,3103767,3161702,3218975,3280017,3343318,3416742,3473717,3520102,3571116,3617927,12772,57935,57273,61042,63301,73424,56975,46385,51014,46811,10602,41541,40719,41150,41721,42114,42393,41605,40984,41107,4589,18195,18794,19423,19449,20866,21146,21536,22413,22994,6013,23346,21925,21727,22272,21248,21247,20069,18571,18113,1563,9360,7288,6413,7208,9769,7340,6671,8772,8567,4871,25073,27321,32167,33030,41791,28212,19529,23522,20001,6434,34433,34609,38580,40238,51560,35552,26200,32294,28568,325,156,739,735,791,616,176,116,149,130
216,14500,,,"Boulder, CO",Metropolitan Statistical Area,294567,294560,295037,299957,304570,309323,312233,318027,321250,322441,324636,326196,477,4920,4613,4753,2910,5794,3223,1191,2195,1560,765,2995,2962,2958,2937,2865,2824,2649,2634,2609,346,1507,1579,1667,1706,1793,1817,1793,1883,1935,419,1488,1383,1291,1231,1072,1007,856,751,674,225,1005,802,717,943,1183,931,765,961,938,-162,2416,2401,2715,788,3499,1288,-423,491,-42,63,3421,3203,3432,1731,4682,2219,342,1452,896,-5,11,27,30,-52,40,-3,-7,-8,-10
216,14500,,08013,"Boulder County, CO",County or equivalent,294567,294560,295037,299957,304570,309323,312233,318027,321250,322441,324636,326196,477,4920,4613,4753,2910,5794,3223,1191,2195,1560,765,2995,2962,2958,2937,2865,2824,2649,2634,2609,346,1507,1579,1667,1706,1793,1817,1793,1883,1935,419,1488,1383,1291,1231,1072,1007,856,751,674,225,1005,802,717,943,1183,931,765,961,938,-162,2416,2401,2715,788,3499,1288,-423,491,-42,63,3421,3203,3432,1731,4682,2219,342,1452,896,-5,11,27,30,-52,40,-3,-7,-8,-10
216,19740,,,"Denver-Aurora-Lakewood, CO",Metropolitan Statistical Area,2543482,2543608,2554523,2602918,2650274,2700529,2753973,2812896,2856755,2891776,2931665,2967239,10915,48395,47356,50255,53444,58923,43859,35021,39889,35574,8898,34791,33963,34372,34827,35169,35263,34684,34046,34138,3874,15244,15760,16189,16125,17348,17587,17906,18648,19203,5024,19547,18203,18183,18702,17821,17676,16778,15398,14935,1311,7974,6329,5612,6010,8242,6195,5641,7417,7266,4303,20737,22176,25831,27986,32366,19854,12529,16948,13265,5614,28711,28505,31443,33996,40608,26049,18170,24365,20531,277,137,648,629,746,494,134,73,126,108
216,19740,,08001,"Adams County, CO",County or equivalent,441603,441697,443691,452201,460558,469978,479946,490443,497734,503590,511354,517421,1994,8510,8357,9420,9968,10497,7291,5856,7764,6067,1806,7294,6922,7168,7040,7370,7239,7102,7008,6777,668,2469,2732,2799,2677,2943,2967,3075,3173,3208,1138,4825,4190,4369,4363,4427,4272,4027,3835,3569,103,1296,653,607,617,1032,695,818,1217,1204,703,2383,3442,4359,4867,4983,2311,1008,2686,1283,806,3679,4095,4966,5484,6015,3006,1826,3903,2487,50,6,72,85,121,55,13,3,26,11
216,19740,,08005,"Arapahoe County, CO",County or equivalent,572003,572118,574747,585968,596500,608467,619034,630984,638950,644478,651797,656590,2629,11221,10532,11967,10567,11950,7966,5528,7319,4793,2034,7702,7716,7853,7903,8129,8116,7860,7706,7605,884,3423,3372,3572,3482,3743,3906,3979,4149,4149,1150,4279,4344,4281,4421,4386,4210,3881,3557,3456,584,2797,2550,2330,2412,3034,2377,2072,2561,2507,874,4128,3625,5273,3721,4509,1378,-409,1186,-1165,1458,6925,6175,7603,6133,7543,3755,1663,3747,1342,21,17,13,83,13,21,1,-16,15,-5
216,19740,,08014,"Broomfield County, CO",County or equivalent,55889,55861,56226,57493,58971,60149,61764,64866,66513,68263,69324,70465,365,1267,1478,1178,1615,3102,1647,1750,1061,1141,163,677,677,678,702,673,715,692,656,651,91,318,326,328,351,366,378,355,367,413,72,359,351,350,351,307,337,337,289,238,27,124,103,89,84,124,99,78,103,105,251,779,1002,733,1153,2623,1207,1329,667,791,278,903,1105,822,1237,2747,1306,1407,770,896,15,5,22,6,27,48,4,6,2,7
216,19740,,08019,"Clear Creek County, CO",County or equivalent,9088,9073,9083,9011,9018,9024,9124,9244,9353,9574,9604,9700,10,-72,7,6,100,120,109,221,30,96,14,67,68,67,79,59,77,76,82,73,32,54,42,57,61,60,55,52,67,57,-18,13,26,10,18,-1,22,24,15,16,4,27,22,21,23,23,12,18,23,23,22,-111,-39,-26,59,97,74,177,-8,56,26,-84,-17,-5,82,120,86,195,15,79,2,-1,-2,1,0,1,1,2,0,1
216,19740,,08031,"Denver County, CO",County or equivalent,600158,599825,603359,620530,635163,649391,664582,683285,696159,704961,716265,727211,3534,17171,14633,14228,15191,18703,12874,8802,11304,10946,2407,9606,9225,9254,9321,9361,9318,9134,9010,9372,1002,4116,4131,4163,4172,4308,4378,4325,4613,4995,1405,5490,5094,5091,5149,5053,4940,4809,4397,4377,386,2628,1885,1709,1857,2527,1911,1732,2314,2242,1526,8948,7184,7061,7794,10815,5934,2216,4535,4268,1912,11576,9069,8770,9651,13342,7845,3948,6849,6510,217,105,470,367,391,308,89,45,58,59
216,19740,,08035,"Douglas County, CO",County or equivalent,285465,285465,286977,292548,298708,306234,314545,322025,328219,335816,342989,351154,1512,5571,6160,7526,8311,7480,6194,7597,7173,8165,922,3550,3485,3424,3535,3374,3476,3528,3483,3472,261,904,1038,1047,1034,1259,1340,1346,1445,1493,661,2646,2447,2377,2501,2115,2136,2182,2038,1979,83,428,546,482,508,783,580,461,560,562,737,2492,3135,4607,5209,4556,3476,4937,4565,5604,820,2920,3681,5089,5717,5339,4056,5398,5125,6166,31,5,32,60,93,26,2,17,10,20
216,19740,,08039,"Elbert County, CO",County or equivalent,23086,23088,23142,23178,23274,23541,24031,24630,25157,25765,26303,26729,54,36,96,267,490,599,527,608,538,426,33,180,161,160,175,206,212,207,198,196,13,109,117,127,119,138,123,152,146,148,20,71,44,33,56,68,89,55,52,48,4,5,-5,-2,24,46,33,28,33,34,32,-41,59,235,406,481,403,526,455,345,36,-36,54,233,430,527,436,554,488,379,-2,1,-2,1,4,4,2,-1,-2,-1
216,19740,,08047,"Gilpin County, CO",County or equivalent,5441,5449,5471,5428,5431,5530,5747,5805,5914,6018,6112,6243,22,-43,3,99,217,58,109,104,94,131,10,46,40,48,40,38,42,40,36,36,0,28,27,21,30,33,30,28,19,24,10,18,13,27,10,5,12,12,17,12,1,0,1,-2,-2,0,0,0,0,0,9,-61,-11,73,203,51,96,91,76,117,10,-61,-10,71,201,51,96,91,76,117,2,0,0,1,6,2,1,1,1,2
216,19740,,08059,"Jefferson County, CO",County or equivalent,534543,534829,535548,540506,546602,552031,558819,564888,571413,575417,579392,582881,719,4958,6096,5429,6788,6069,6525,4004,3975,3489,1482,5555,5559,5623,5936,5844,5954,5929,5742,5822,916,3740,3898,4000,4116,4408,4309,4498,4557,4599,566,1815,1661,1623,1820,1436,1645,1431,1185,1223,118,672,566,372,485,678,495,441,613,596,98,2472,3827,3411,4395,3934,4369,2122,2164,1659,216,3144,4393,3783,4880,4612,4864,2563,2777,2255,-63,-1,42,23,88,21,16,10,13,11
216,19740,,08093,"Park County, CO",County or equivalent,16206,16203,16279,16055,16049,16184,16381,16726,17343,17894,18525,18845,76,-224,-6,135,197,345,617,551,631,320,27,114,110,97,96,115,114,116,125,134,7,83,77,75,83,90,101,96,112,117,20,31,33,22,13,25,13,20,13,17,1,-3,8,6,2,-5,-7,-7,-7,-7,51,-252,-48,105,179,317,606,532,622,307,52,-255,-40,111,181,312,599,525,615,300,4,0,1,2,3,8,5,6,3,3
216,24540,,,"Greeley, CO",Metropolitan Statistical Area,252825,252827,254207,258827,264131,270165,277112,285819,295712,305885,314815,324492,1380,4620,5304,6034,6947,8707,9893,10173,8930,9677,939,3755,3794,3820,3957,4080,4306,4272,4304,4360,369,1444,1455,1567,1618,1725,1742,1837,1882,1856,570,2311,2339,2253,2339,2355,2564,2435,2422,2504,27,381,157,84,255,344,214,265,394,363,730,1920,2744,3621,4256,5926,7070,7423,6083,6778,757,2301,2901,3705,4511,6270,7284,7688,6477,7141,53,8,64,76,97,82,45,50,31,32
216,24540,,08123,"Weld County, CO",County or equivalent,252825,252827,254207,258827,264131,270165,277112,285819,295712,305885,314815,324492,1380,4620,5304,6034,6947,8707,9893,10173,8930,9677,939,3755,3794,3820,3957,4080,4306,4272,4304,4360,369,1444,1455,1567,1618,1725,1742,1837,1882,1856,570,2311,2339,2253,2339,2355,2564,2435,2422,2504,27,381,157,84,255,344,214,265,394,363,730,1920,2744,3621,4256,5926,7070,7423,6083,6778,757,2301,2901,3705,4511,6270,7284,7688,6477,7141,53,8,64,76,97,82,45,50,31,32
217,,,,"DeRidder-Fort Polk South, LA",Combined Statistical Area,87988,88012,88573,88360,90453,89075,89055,87962,88454,86636,85470,84926,561,-213,2093,-1378,-20,-1093,492,-1818,-1166,-544,400,1576,1525,1677,1491,1514,1514,1471,1425,1359,213,667,672,720,826,761,757,863,768,778,187,909,853,957,665,753,757,608,657,581,108,48,547,319,217,343,202,56,-6,42,244,-1177,669,-2705,-889,-2215,-463,-2492,-1823,-1160,352,-1129,1216,-2386,-672,-1872,-261,-2436,-1829,-1118,22,7,24,51,-13,26,-4,10,6,-7
217,19760,,,"DeRidder, LA",Micropolitan Statistical Area,35654,35651,35831,36090,36333,36260,36239,36531,36973,36847,37369,37497,180,259,243,-73,-21,292,442,-126,522,128,137,458,510,485,490,497,506,511,535,531,113,313,317,345,391,360,361,433,391,412,24,145,193,140,99,137,145,78,144,119,8,12,46,30,22,53,39,19,23,11,140,103,10,-243,-137,105,261,-225,356,1,148,115,56,-213,-115,158,300,-206,379,12,8,-1,-6,0,-5,-3,-3,2,-1,-3
217,19760,,22011,"Beauregard Parish, LA",County or equivalent,35654,35651,35831,36090,36333,36260,36239,36531,36973,36847,37369,37497,180,259,243,-73,-21,292,442,-126,522,128,137,458,510,485,490,497,506,511,535,531,113,313,317,345,391,360,361,433,391,412,24,145,193,140,99,137,145,78,144,119,8,12,46,30,22,53,39,19,23,11,140,103,10,-243,-137,105,261,-225,356,1,148,115,56,-213,-115,158,300,-206,379,12,8,-1,-6,0,-5,-3,-3,2,-1,-3
217,22860,,,"Fort Polk South, LA",Micropolitan Statistical Area,52334,52361,52742,52270,54120,52815,52816,51431,51481,49789,48101,47429,381,-472,1850,-1305,1,-1385,50,-1692,-1688,-672,263,1118,1015,1192,1001,1017,1008,960,890,828,100,354,355,375,435,401,396,430,377,366,163,764,660,817,566,616,612,530,513,462,100,36,501,289,195,290,163,37,-29,31,104,-1280,659,-2462,-752,-2320,-724,-2267,-2179,-1161,204,-1244,1160,-2173,-557,-2030,-561,-2230,-2208,-1130,14,8,30,51,-8,29,-1,8,7,-4
217,22860,,22115,"Vernon Parish, LA",County or equivalent,52334,52361,52742,52270,54120,52815,52816,51431,51481,49789,48101,47429,381,-472,1850,-1305,1,-1385,50,-1692,-1688,-672,263,1118,1015,1192,1001,1017,1008,960,890,828,100,354,355,375,435,401,396,430,377,366,163,764,660,817,566,616,612,530,513,462,100,36,501,289,195,290,163,37,-29,31,104,-1280,659,-2462,-752,-2320,-724,-2267,-2179,-1161,204,-1244,1160,-2173,-557,-2030,-561,-2230,-2208,-1130,14,8,30,51,-8,29,-1,8,7,-4
