Station Name,Street Address,City,State,ZIP,Status Code,Latitude,Longitude,ID,Open Date,EV Connector Types,Country,Access Code
ILANI 1B-1 DUAL,1 Cowlitz way,Ridgefield,WA,98642,E,45.853153,-122.70891,181734,,J1772,US,public
ILANI 3B-2 DUAL,1 Cowlitz Way,Ridgefield,WA,98642,E,45.853123,-122.70916,181735,,J1772,US,public
ILANI 3A-2 SINGLE,1 Cowlitz Way,Ridgefield,WA,98642,E,45.8533,-122.70874,181736,,J1772,US,public
ILANI 3A-3 DUAL,1 Cowlitz Way,Ridgefield,WA,98642,E,45.85321,-122.709045,181737,,J1772,US,public
ILANI 3C-1 SINGLE,1 Cowlitz Way,Ridgefield,WA,98642,E,45.853115,-122.709,181738,,J1772,US,public
ILANI 3C-2 DUAL,1 Cowlitz Way,Ridgefield,WA,98642,E,45.853092,-122.708916,181739,,J1772,US,public
ILANI 3A-4 DUAL,1 Cowlitz Way,Ridgefield,WA,98642,E,45.850762,-122.708196,181740,,J1772,US,public
ILANI 3A-1 DUAL,1 Cowlitz Way,Ridgefield,WA,98642,E,45.853176,-122.70878,181741,,J1772,US,public
ILANI 3B-3 SINGLE,1 Cowlitz Way,Ridgefield,WA,98642,E,45.853138,-122.70895,181742,,J1772,US,public
DAY 1 REDMOND 3,NE 76th St,Redmond,WA,98052,E,47.672437,-122.094618,181754,,J1772,US,public
DAY 1 REDMOND 2,NE 76th St,Redmond,WA,98052,E,47.672439,-122.094658,181755,,J1772,US,public
DAY 1 REDMOND 1,NE 76th St,Redmond,WA,98052,E,47.672431,-122.094742,181756,,J1772,US,public
DAY 1 REDMOND 7,NE 76th St,Redmond,WA,98052,E,47.672452,-122.094822,181757,,J1772,US,public
DAY 1 REDMOND 4,NE 76th St,Redmond,WA,98052,E,47.672447,-122.094814,181758,,J1772,US,public
DAY 1 REDMOND 8,NE 76th St,Redmond,WA,98052,E,47.672452,-122.09467,181759,,J1772,US,public
DAY 1 REDMOND 5,NE 76th St,Redmond,WA,98052,E,47.672441,-122.094666,181760,,J1772,US,public
SANDBERG VOLVO STATION 1,17025 Hwy 99,Lynnwood,WA,98037,E,47.844271,-122.29492,181763,,J1772,US,public
RPI PORTEMONS 2005 POPLAR 1,2005 NW Poplar Way,Issaquah,WA,98027,E,47.55054,-122.068955,182004,,J1772,US,public
RPI PORTEMONS 2005 POPLAR 3,2005 NW Poplar Way,Issaquah,WA,98027,E,47.550508,-122.068641,182005,,J1772,US,public
KOHLS REDMOND 1,17601 NE Union Hill Rd,Redmond,WA,98052,E,47.67511,-122.103812,182860,,J1772,US,public
KOHLS REDMOND 2,17601 NE Union Hill Rd,Redmond,WA,98052,E,47.67505,-122.104091,182861,,J1772,US,public
KOHLS VANCOUVER 1,17001 SE Mill Plain Blvd,Vancouver,WA,98684,E,45.616174,-122.497721,182863,,J1772,US,public
KOHLS VANCOUVER 2,17001 SE Mill Plain Blvd,Vancouver,WA,98684,E,45.61618,-122.497689,182864,,J1772,US,public
KOHLS 11017MARYSVILL,3713 116th St NE,Marysville,WA,98271,E,48.1017,-122.181315,182882,,J1772,US,public
TARGET CORP LACEY 2,641 Sleater Kinney Rd SE,Lacey,WA,98503,E,47.042275,-122.83436,183443,,J1772,US,public
TARGET CORP LACEY 1,641 Sleater Kinney Rd SE,Lacey,WA,98503,E,47.042259,-122.834239,183444,,J1772,US,public
FORT DENT STATION EV 2,6700 Fort Dent Way,Tukwila,WA,98188,E,47.46639,-122.249479,183468,,J1772,US,public
FORT DENT STATION EV 1,6700 Fort Dent Way,Tukwila,WA,98188,E,47.466305,-122.248888,183469,,J1772,US,public
Pierce County - Fleet,930 Tacoma Ave S,Tacoma,WA,98402,E,47.255257,-122.446106,183493,,J1772,US,private
Western State Hospital,9601 Steilacoom Blvd,Lakewood,WA,98498,E,47.177257,-122.564307,183553,,J1772,US,public
188 BLAINE ATRIUM #1,1818 Fairview Ave East,Seattle,WA,98102,E,47.635108,-122.325721,183694,,J1772,US,public
ALLEGRO 2019 ASH CREEK,16605 Ash Way,Lynnwood,WA,98037,E,47.847481,-122.261384,183848,,J1772,US,public
VW SPOKANE CPF50 1,10006 E Sprague Ave,Spokane Valley,WA,99206,E,47.656705,-117.270503,183858,,J1772,US,public
Trek - Auburn Apartments,2 East Main Street,Auburn,WA,98001,E,47.307249,-122.229499,183948,,J1772,US,private
Snohomish Count - Fleet McDougall Ave.,3402 McDougall Ave.,Everett,WA,98201,E,47.97208,-122.200225,184140,,J1772,US,private
Hilton Seattle Airport,17620 International Blvd,Seattle,WA,98188,E,47.444329,-122.295535,184142,,J1772,US,public
The Landing Garage,810 North 10th Pl,Renton,WA,98057,E,47.498575,-122.204438,184145,,J1772,US,public
Alley 24 East,221 Yale Ave N,Seattle,WA,98109,E,47.619775,-122.331111,184147,,J1772,US,public
Columbia Center Tower,"701 5th Ave, Suite 3530",Seattle,WA,98104,E,47.604817,-122.330568,184155,,J1772,US,public
Renton City Center Parking Garage,655 South 2nd St,Renton,WA,98057,E,47.481246,-122.20848,184160,,J1772,US,public
CAPITOL CITY SHOP 01,2370 Carriage Loop SW,Olympia,WA,98502,E,47.032623,-122.92889,184167,,J1772,US,public
CAPITOL CITY STATION 01,2370 Carriage Loop SW,Olympia,WA,98502,E,47.03286,-122.92909,184168,,J1772,US,public
ALLEN INSTITUTE NORTH,615 Westlake Ave N,Seattle,WA,98109,E,47.625256,-122.339032,184210,,J1772,US,public
Pacific Northwest National Laboratory PNNL/RTL,RTL,Richland,WA,99354,E,46.28042,-119.2752,184241,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/EMSL #1,3336 Innovation Blvd EMSL 1,Richland,WA,99354,E,46.349989,-119.276458,184242,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/EMSL #10,3335 Innovation Blvd EMSL 10,Richland,WA,99354,E,46.347582,-119.277892,184243,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/EMSL #4,3335 Innovation Blvd EMSL 4,Richland,WA,99354,E,46.347582,-119.277892,184244,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/EMSL #5,3335 Innovation Blvd EMSL 5,Richland,WA,99354,E,46.347582,-119.277892,184245,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/EMSL #6,3335 Innovation Blvd EMSL 6,Richland,WA,99354,E,46.347582,-119.277892,184246,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/EMSL #7,3335 Innovation Blvd EMSL 7,Richland,WA,99354,E,46.347582,-119.277892,184247,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/EMSL #8,3335 Innovation Blvd EMSL 8,Richland,WA,99354,E,46.347582,-119.277892,184248,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/EMSL #9,3335 Innovation Blvd EMSL 9,Richland,WA,99354,E,46.347582,-119.277892,184249,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/ETB #1,3200 Innovation Blvd ETB 1,Richland,WA,99354,E,46.34637,-119.275448,184250,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/ETB #2,3200 Innovation Blvd ETB 2,Richland,WA,99354,E,46.34637,-119.275448,184251,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/SEB #1,820 Horn Rapids Rd SEB 1,Richland,WA,99354,E,46.351004,-119.283139,184252,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/SEB #2,820 Horn Rapids Rd SEB 2,Richland,WA,99354,E,46.351004,-119.283139,184253,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/3860 #1,860 Horn Rapids Rd 3860 1,Richland,WA,99354,E,46.351004,-119.283199,184254,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/3860 #2,860 Horn Rapids Rd 3860 2,Richland,WA,99354,E,46.351004,-119.283199,184255,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/3860 #3,860 Horn Rapids Rd 3860 3,Richland,WA,99354,E,46.351004,-119.283199,184256,2021-01-15,J1772,US,private
NBK Bremerton / N68436-B495-1,1499 Decatur Ave,Bremerton,WA,98337,E,47.560795,-122.628517,184349,2021-01-15,J1772,US,private
NBK Bremerton / N68436-B78-1,1491 Decatur Ave,Bremerton,WA,98337,E,47.563038,-122.631837,184350,2021-01-15,J1772,US,private
NBK Bremerton / N68436-B460-1,2158 1st St,Bremerton,WA,98312,E,47.563419,-122.647057,184351,2021-01-15,J1772,US,private
FAA - Regional Office Building (ANM),2200 S 216th St,Des Moines,WA,98198,E,47.409788,-122.305105,184352,2021-01-15,J1772,US,private
FHWA - Washington Division,711 Capitol Way,Olympia,WA,98501,E,47.041738,-122.901763,184353,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/SEB #2,820 Horn Rapids Rd,Richland,WA,99354,E,46.351004,-119.283139,184354,2021-01-15,J1772,US,private
NOAA,2725 Miontlake Blvd E,SEATTLE,WA,98112,E,47.63197,-122.28741,184355,2021-01-15,J1772,US,private
EPA Seattle,1200 6th Ave,Seattle,WA,98101,E,47.609095,-122.332012,184356,2021-01-15,J1772,US,private
NAS Whidbey Island / N00620-B1973-1,1115 West Lexington St,Oak Harbor,WA,98207,E,48.343166,-122.674942,184462,2021-01-15,J1772,US,private
Mission Support Alliance,2490 Garlick Blvd,Richland,WA,99354,E,46.321933,-119.276827,184463,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/SEB #1,820 Horn Rapids Rd,Richland,WA,99354,E,46.351004,-119.283139,184464,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/3860 #1,860 Horn Rapids Rd,Richland,WA,99354,E,46.351004,-119.283199,184465,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/3860 #2,860 Horn Rapids Rd,Richland,WA,99354,E,46.351004,-119.283199,184466,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/3860 #3,860 Horn Rapids Rd,Richland,WA,99354,E,46.351004,-119.283199,184467,2021-01-15,J1772,US,private
Gifford Pinchot National Forest,501 E 5th St,VANCOUVER,WA,98661,E,45.624407,-122.667352,184468,2021-01-15,J1772,US,private
District 13,915 2nd Ave,Seattle,WA,98134,E,47.604596,-122.335458,184573,2021-01-15,J1772 J1772COMBO,US,private
Pacific Northwest National Laboratory PNNL/PSL,908 Battelle Rd,Richland,WA,99354,E,46.345176,-119.281309,184654,2021-01-15,NEMA515,US,private
FDC Seatac,2425 S 200th St,Seatac,WA,98198,E,47.422071,-122.301442,184655,2021-01-15,NEMA515,US,private
NBK Bremerton / N68436-B427-1,1492 Decatur Ave,Bremerton,WA,98337,E,47.563848,-122.632873,184668,2021-01-15,J1772 NEMA515,US,private
NBK Bremerton / N68436-B433-1,433 Barclay St,Bremerton,WA,98337,E,47.559929,-122.650764,184669,2021-01-15,J1772 NEMA515,US,private
NAVMAG Indian Island / N61066-B151-1,1331 Griffith Point Rd,Marrowstone,WA,98358,E,48.054272,-122.695343,184670,2021-01-15,J1772 NEMA515,US,private
Pacific Northwest National Laboratory PNNL/EMSL #1,3335 Innovation Blvd,Richland,WA,99354,E,46.347582,-119.277892,184671,2021-01-15,J1772 NEMA515,US,private
Pacific Northwest National Laboratory PNNL/EMSL #10,3335 Innovation Blvd,Richland,WA,99354,E,46.347582,-119.277892,184672,2021-01-15,J1772 NEMA515,US,private
Pacific Northwest National Laboratory PNNL/EMSL #4,3335 Innovation Blvd,Richland,WA,99354,E,46.347582,-119.277892,184673,2021-01-15,J1772 NEMA515,US,private
Pacific Northwest National Laboratory PNNL/EMSL #5,3335 Innovation Blvd,Richland,WA,99354,E,46.347582,-119.277892,184674,2021-01-15,J1772 NEMA515,US,private
Pacific Northwest National Laboratory PNNL/EMSL #6,3335 Innovation Blvd,Richland,WA,99354,E,46.347582,-119.277892,184675,2021-01-15,J1772 NEMA515,US,private
Pacific Northwest National Laboratory PNNL/EMSL #7,3335 Innovation Blvd,Richland,WA,99354,E,46.347582,-119.277892,184676,2021-01-15,J1772 NEMA515,US,private
Pacific Northwest National Laboratory PNNL/EMSL #8,3335 Innovation Blvd,Richland,WA,99354,E,46.347582,-119.277892,184677,2021-01-15,J1772 NEMA515,US,private
Pacific Northwest National Laboratory PNNL/EMSL #9,3335 Innovation Blvd,Richland,WA,99354,E,46.347582,-119.277892,184678,2021-01-15,J1772 NEMA515,US,private
Pacific Northwest National Laboratory PNNL/ETB #1,3200 Innovation Blvd,Richland,WA,99354,E,46.34637,-119.275448,184679,2021-01-15,J1772 NEMA515,US,private
Pacific Northwest National Laboratory PNNL/ETB #2,3200 Innovation Blvd,Richland,WA,99354,E,46.34637,-119.275448,184680,2021-01-15,J1772 NEMA515,US,private
NBK Bangor / N68436-B1100-1,17216 Olympic View Rd NW,Silverdale,WA,98383,E,47.720932,-122.745697,184681,2021-01-15,J1772 NEMA515,US,private
NBK Bangor / N68436-B1101-1,17217 Olympic View Rd NW,Silverdale,WA,98383,E,47.720882,-122.745644,184682,2021-01-15,J1772 NEMA515,US,private
NBK Bangor / N68436-BT75-1,17221 Olympic View Rd NW,Silverdale,WA,98383,E,47.720844,-122.745094,184683,2021-01-15,J1772 NEMA515,US,private
NBK Bangor / N6436-B1202-1,17218 Olympic View Rd NW,Silverdale,WA,98383,E,47.7209,-122.74578,184684,2021-01-15,J1772 NEMA515,US,private
FHWA - Western Federal Lands,610 E 5th St,Vancouver,WA,98661,E,45.625045,-122.667377,184746,2021-01-15,NEMA515,US,private
"NBK Bangor / N68436-BT51-1,2",17222 Olympic View Rd NW,Silverdale,WA,98383,E,47.720879,-122.74543,184754,2021-01-15,J1772 NEMA515,US,private
Pacific Northwest National Laboratory PNNL/350,350 Ash St,Richland,WA,99354,E,46.270346,-119.299244,184783,2021-01-15,NEMA515,US,private
Pacific Northwest National Laboratory PNNL/LSL2,900 Battelle Blvd,Richland,WA,99354,E,46.345657,-119.278,184784,2021-01-15,NEMA515,US,private
Pacific Northwest National Laboratory PNNL/3410,622 Horn Rapids Rd,Richland,WA,99354,E,46.352234,-119.275874,184792,2021-01-15,NEMA515,US,private
Pacific Northwest National Laboratory PNNL/LSB,3350 George Washington Way,Richland,WA,99354,E,46.34923,-119.271417,184793,2021-01-15,NEMA515,US,private
NUWC Keyport,610 Dowell St,Keyport,WA,98370,E,47.70224,-122.624811,184802,2021-01-15,NEMA515,US,private
Pacific Northwest National Laboratory PNNL/EMSL #2 - Fleet,3335 Innovation Blvd EMSL 2,Richland,WA,99354,E,46.347582,-119.277892,184813,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/EMSL #2 - Workplace,3335 Innovation Blvd EMSL 2,Richland,WA,99354,E,46.347582,-119.277892,184814,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/MATH #1 - Station 1,906 Battelle Blvd,Richland,WA,99354,E,46.344837,-119.280303,184827,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/MATH #1 - Station 2,906 Battelle Blvd,Richland,WA,99354,E,46.344837,-119.280303,184828,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/EMSL #11 - Fleet,3335 Innovation Blvd,Richland,WA,99354,E,46.347582,-119.277892,184829,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/EMSL #11 - Workplace,3335 Innovation Blvd,Richland,WA,99354,E,46.347582,-119.277892,184830,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/BSF-CSF #1 - Station 1,3300 Stevens Dr,Richland,WA,99354,E,46.347175,-119.280772,184849,2021-01-15,J1772,US,private
Pacific Northwest National Laboratory PNNL/BSF-CSF #1 - Station 2,3300 Stevens Dr,Richland,WA,99354,E,46.347175,-119.280772,184850,2021-01-15,J1772 NEMA515,US,private
Fairmont Olympic Parking Garage,415 Seneca,Seattle,WA,98101,E,47.607529,-122.333118,184858,,J1772,US,public
WA Department of Licensing,8005 River Dr.,Olympia,WA,98501,E,46.971813,-122.888172,184861,,J1772,US,public
Providence - Colby Campus,1800 14th St.,Everett,WA,98201,E,47.998982,-122.205106,184867,,J1772,US,public
Centralia Community College,600 Centralia College Blvd.,Centralia,WA,98531,E,46.714641,-122.963486,184869,,J1772,US,public
Providence - St Peter Hospital,413 Lilly Road NE,Olympia,WA,98506,E,47.052857,-122.84707,184874,,J1772,US,public
"128 SW 10th Ave, Ali Raad Building",128 SW 10th Ave,Olympia,WA,98501,E,47.040004,-122.901951,184876,,J1772,US,private
Skagit County Administration,1800 Continental Pl,Mount Vernon,WA,98273,E,48.436476,-122.325376,184911,,J1772,US,public
"Safeway #1600 (Bellevue, WA)",300 BELLEVUE WAYNE,Bellevue,WA,98004,E,47.613323,-122.200622,184914,,CHADEMO J1772COMBO,US,public
RTC (Renton Technical College),3000 NE 4th St,Renton,WA,98056,E,47.490084,-122.17574,184919,,J1772,US,public
Hotel Vintage Park Kimpton,1100 5th Ave,Seattle,WA,98101,E,47.607331,-122.33241,184920,,J1772,US,private
Hotel Monaco Seattle,1101 Fourth Ave,Seattle,WA,98101,E,47.607141,-122.333917,184925,,J1772,US,private
YVC STATION 4,1017 S 18th Ave,Yakima,WA,98902,E,46.585544,-120.532775,184946,,J1772,US,public
7th & Pike Garage,1508 7th Avenue,Seattle,WA,98101,E,47.6117035,-122.3334138,184959,,J1772,US,public
Columbia Center Building,1115 SE 164th Avenue,Vancouver,WA,98684,E,45.613275,-122.50409,184960,,J1772,US,public
"Walgreens - Seattle, WA #6389","8500 15th Ave NW, Ste A",Seattle,WA,98117,E,47.6906401,-122.3767497,184964,,J1772,US,public
YVC STATION 1,Nob Hill / 17th Av,Yakima,WA,98902,E,46.585477,-120.531728,184975,,J1772,US,public
YVC STATION 3,Nob Hill / 17th Av,Yakima,WA,98902,E,46.585484,-120.531717,185110,,J1772,US,public
YVC STATION 2,1803 W Nob Hill Blvd,Yakima,WA,98902,E,46.58533,-120.53335,185111,,J1772,US,public
Whole Foods Madison Broadway,1001 Broadway,Seattle,WA,98122,E,47.611261,-122.320999,185153,,CHADEMO J1772COMBO,US,public
"Walmart 3794 - Federal Way, WA",34520 16TH AVE S,Federal Way,WA,98003,E,47.291494,-122.308894,185190,,CHADEMO J1772COMBO,US,public
St. Michael Medical Center - North Garage,1800 NW Myhre Rd,Silverdale,WA,98383,E,47.6583744,-122.6760529,185416,,J1772,US,public
TRU TUKWILA TUKWILA 1,395 Corporate Dr S,Tukwila,WA,98188,E,47.449352,-122.254496,185425,,J1772,US,public
Viva Apartment Homes,1111 East Union Street,Seattle,WA,98122,E,47.6129188,-122.3179732,185451,,J1772,US,public
St. Michael Medical Center - East Parking,1800 NW Myhre Rd,Silverdale,WA,98383,E,47.6565452,-122.6737546,185533,,J1772,US,public
EDMONDSNISSAN CHARGEPOINT MID,24325 WA-99,Edmonds,WA,98026,E,47.778399,-122.34426,185538,,CHADEMO J1772COMBO,US,public
Safeway - 200 South 3rd St,200 S 3rd St,Renton,WA,98057,E,47.479985,-122.215045,185623,2021-03-01,J1772,US,public
Southport Garage,1103 Lake Washington Blvd,Renton,WA,98056,E,47.502504,-122.203501,185624,2020-12-23,J1772,US,public
Safeway - 12519 NE 85th St,12519 NE 85th St,Kirkland,WA,98033,E,47.678618,-122.174036,185625,2021-03-01,J1772,US,public
Safeway - 6850 NE Bothell Way,6850 NE Bothell Way,Kenmore,WA,98028,E,47.75886,-122.247821,185626,2021-03-01,J1772,US,public
Meadows on Lea Hill,12505 S.E. 312th St,Auburn,WA,98092,E,47.322103,-122.173962,185632,,J1772,US,public
NWEJATC,306 ANDERSON RD.,MOUNT VERNON,WA,98273,E,48.3989941,-122.3334128,185634,,J1772,US,public
SAMISH NATION CANNERY SOUTH 1,715 Seafarers Way,Anacortes,WA,98221,E,48.51004,-122.608116,185648,,J1772,US,public
SAMISH NATION CANNERY SOUTH 2,715 Seafarers Way,Anacortes,WA,98221,E,48.510044,-122.608185,185649,,J1772,US,public
Waterfront Place,1011 Western Avenue,Seattle,WA,98104,E,47.6044756,-122.3378981,185661,,J1772,US,public
Valet Parking,6501 Railroad Avenue SE,Snoqualmie,WA,98065,E,47.542153,-121.836634,186023,,J1772,US,public
LODGES CHARGER OFFICE,901 S 72nd Ave,Yakima,WA,98908,E,46.589108,-120.601588,186036,,J1772,US,public
Skagit Valley Casino,5984 Darrk Ln,Bow,WA,98232,E,48.559758,-122.347134,186087,,J1772,US,public
Hampton Greens,4747 148th Ave NE,Bellevue,WA,98007,E,47.653125,-122.143971,186096,,J1772,US,public
Lucky Dog Casino,19330 US Hwy 101,Shelton,WA,98584,E,47.337269,-123.160611,186262,,J1772,US,public
Silver Fir Lodge,80 Tanner Way,Snoqualmie Pass,WA,98068,E,47.401691,-121.407058,186347,2021-03-15,J1772 TESLA,US,public
Troy Block (Stations Not Installed),300 Boren Avenue North,Seattle,WA,98109,E,47.6212213,-122.3353408,186532,,J1772,US,public
LODGES CHARGER GARAGES,901 S 72nd Ave,Yakima,WA,98908,E,46.588986,-120.60055,186538,,J1772,US,public
BLOCK 16 FB BELLEVUE 17,1288 123rd Ave NE,Bellevue,WA,98005,E,47.622158,-122.176042,186605,,J1772,US,public
BLOCK 16 FB BELLEVUE 15,1287 124th Ave NE,Bellevue,WA,98005,E,47.622172,-122.175417,186606,,J1772,US,public
BLOCK 16 FB BELLEVUE 8,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621787,-122.175997,186607,,J1772,US,public
BLOCK 16 FB BELLEVUE 7,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621722,-122.175868,186608,,J1772,US,public
BLOCK 16 FB BELLEVUE 11,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621671,-122.17589,186609,,J1772,US,public
BLOCK 16 FB BELLEVUE 3,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621852,-122.175836,186610,,J1772,US,public
BLOCK 16 FB BELLEVUE 9,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621751,-122.175943,186611,,J1772,US,public
BLOCK 16 FB BELLEVUE 6,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621758,-122.175804,186612,,J1772,US,public
BLOCK 16 FB BELLEVUE 13,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621743,-122.176008,186613,,J1772,US,public
BLOCK 16 FB BELLEVUE 21,1288 123rd Ave NE,Bellevue,WA,98005,E,47.62216,-122.176,186614,,J1772,US,public
BLOCK 16 FB BELLEVUE 2,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621837,-122.175922,186615,,J1772,US,public
BLOCK 16 FB BELLEVUE 16,1288 123rd Ave NE,Bellevue,WA,98005,E,47.622008,-122.175897,186616,,J1772,US,public
BLOCK 16 FB BELLEVUE 4,1288 123rd Ave NE,Bellevue,WA,98005,E,47.62183,-122.175707,186617,,J1772,US,public
BLOCK 16 FB BELLEVUE 10,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621748,-122.175959,186618,,J1772,US,public
BLOCK 16 FB BELLEVUE 19,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621685,-122.176008,186619,,J1772,US,public
BLOCK 16 FB BELLEVUE 22,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621826,-122.175977,186620,,J1772,US,public
BLOCK 16 FB BELLEVUE 12,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621808,-122.176051,186621,,J1772,US,public
BLOCK 16 FB BELLEVUE 23,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621657,-122.175954,186622,,J1772,US,public
BLOCK 16 FB BELLEVUE 20,1288 123rd Ave NE,Bellevue,WA,98005,E,47.622044,-122.175811,186623,,J1772,US,public
BLOCK 16 FB BELLEVUE 18,1288 123rd Ave NE,Bellevue,WA,98005,E,47.62211,-122.175807,186624,,J1772,US,public
BLOCK 16 FB BELLEVUE 14,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621921,-122.176015,186625,,J1772,US,public
BLOCK 16 FB BELLEVUE 1,1288 123rd Ave NE,Bellevue,WA,98005,E,47.621942,-122.175942,186626,,J1772,US,public
SANDBERG VOLVO STATION 2,17025 Hwy 99,Lynnwood,WA,98037,E,47.843755,-122.294874,186833,,J1772,US,public
"QFC 828 (Kirkland, WA)",11224 NE 124th St,Kirkland,WA,98034,E,47.71142,-122.190864,186859,,CHADEMO J1772 J1772COMBO,US,public
Venn@Main - Tesla Supercharger,10333 NE 1st St,Bellevue,WA,98004,E,47.610722,-122.201719,186869,2021-03-29,TESLA,US,public
Northgate Mall - Tesla Supercharger,401 NE Northgate Way,Seattle,WA,98125,E,47.706618,-122.327835,186871,2021-03-29,TESLA,US,public
Fairfield Inn & Suites by Marriott Yakima - Tesla Supercharger,137 N Fair Ave,Yakima,WA,98901,E,46.609679,-120.491958,186877,2021-03-29,TESLA,US,public
